cliente_id,edad_cliente,antiguedad_meses,frecuencia_compra,ticket_promedio,dias_desde_ultima_compra,canal_preferido,tipo_cliente,region,uso_descuento,visitas_web_30d,compras_ult_90d,reclamos_ult_12m,compro_campania,valor_compra_futura,valor_real_campania
23207,18,13,4,69.38,1,Tienda,Recurrente,Occidente,0.033,8,5,0,0,190.76,0.0
23208,49,11,2,103.52,19,Online,Recurrente,Norte,0.532,8,1,0,1,151.49,151.49
23209,47,68,5,89.61,36,Tienda,Recurrente,Centro,0.418,2,3,0,1,145.04,145.04
23210,18,11,2,141.07,32,Online,Recurrente,Occidente,0.648,4,1,2,1,188.35,188.35
23211,42,12,4,66.41,37,Mixto,Recurrente,Oriente,0.546,3,0,1,1,143.1,143.1
23212,41,1,6,193.02,5,Online,Recurrente,Norte,0.196,10,1,0,1,256.83,256.83
23213,29,21,3,158.93,11,Mixto,Recurrente,Occidente,0.243,10,1,0,1,259.95,259.95
23214,37,22,1,64.0,10,Mixto,Nuevo,Sur,0.28,6,2,1,0,104.58,0.0
23215,47,32,7,74.29,61,Mixto,Mayorista,Oriente,0.468,2,6,0,1,213.6,213.6
23216,38,8,4,109.5,43,Tienda,Recurrente,Oriente,0.194,3,1,0,0,196.46,0.0
23217,34,5,5,102.88,12,Online,Nuevo,Occidente,0.179,8,1,0,1,176.39,176.39
23218,53,12,6,85.7,106,Mixto,Nuevo,Centro,0.061,2,2,0,0,141.45,0.0
23219,38,5,5,69.32,179,Tienda,Recurrente,Oriente,0.231,6,0,0,0,135.55,0.0
23220,45,17,12,83.94,136,Tienda,Mayorista,Centro,0.306,5,1,0,0,271.93,0.0
23221,24,58,5,97.26,30,Online,Recurrente,Norte,0.139,5,2,0,0,175.91,0.0
23222,30,1,4,173.64,70,Tienda,Mayorista,Sur,0.307,3,2,0,0,218.9,0.0
23223,50,8,3,105.38,133,Mixto,Nuevo,Occidente,0.402,6,0,0,0,119.8,0.0
23224,56,23,3,77.87,41,Tienda,Nuevo,Oriente,0.496,6,0,0,1,136.12,136.12
23225,18,31,6,100.08,59,Online,Recurrente,Centro,0.062,13,2,0,0,223.87,0.0
23226,37,12,7,85.3,43,Tienda,Recurrente,Sur,0.357,3,1,0,1,206.06,206.06
23227,39,21,5,139.55,39,Online,Mayorista,Centro,0.496,4,1,0,1,216.74,216.74
23228,46,26,5,104.17,114,Mixto,Mayorista,Sur,0.479,4,2,0,0,228.32,0.0
23229,48,6,4,180.06,1,Mixto,Mayorista,Sur,0.499,8,5,1,1,267.13,267.13
23230,39,4,2,55.45,16,Online,Nuevo,Oriente,0.394,6,0,0,1,77.41,77.41
23231,41,16,5,102.4,38,Mixto,Nuevo,Norte,0.201,3,2,1,0,202.6,0.0
23232,32,8,3,129.4,21,Online,Nuevo,Oriente,0.151,10,2,1,0,105.01,0.0
23233,35,3,5,82.89,102,Tienda,Nuevo,Norte,0.095,4,0,1,1,125.69,125.69
23234,51,60,7,84.66,13,Online,Recurrente,Centro,0.076,12,2,0,1,208.78,208.78
23235,36,2,3,72.88,3,Tienda,Recurrente,Sur,0.389,6,2,0,1,120.46,120.46
23236,35,34,6,49.85,174,Online,Recurrente,Occidente,0.414,6,3,1,0,213.06,0.0
23237,35,1,4,194.69,47,Online,Mayorista,Centro,0.569,8,0,0,0,276.79,0.0
23238,40,1,3,67.27,81,Online,Nuevo,Oriente,0.155,4,0,1,0,70.26,0.0
23239,32,19,7,146.1,40,Tienda,Nuevo,Occidente,0.035,9,3,0,0,242.71,0.0
23240,18,77,6,57.84,86,Mixto,Recurrente,Oriente,0.409,4,1,0,0,112.2,0.0
23241,32,5,2,164.2,93,Online,Mayorista,Centro,0.156,8,2,0,0,271.62,0.0
23242,24,6,4,49.03,6,Tienda,Nuevo,Sur,0.023,5,1,0,0,124.9,0.0
23243,33,11,5,126.07,132,Online,Nuevo,Oriente,0.019,1,1,0,1,202.13,202.13
23244,55,31,5,95.51,5,Mixto,Recurrente,Centro,0.234,3,3,0,1,244.88,244.88
23245,43,8,2,62.1,343,Online,Nuevo,Occidente,0.128,9,2,0,0,104.56,0.0
23246,23,6,2,143.0,41,Tienda,Recurrente,Centro,0.212,4,4,1,0,200.6,0.0
23247,36,8,1,38.78,2,Online,Recurrente,Oriente,0.193,7,3,0,0,100.92,0.0
23248,20,23,4,87.61,74,Online,Mayorista,Centro,0.521,7,4,0,1,183.98,183.98
23249,46,5,3,72.85,53,Online,Recurrente,Centro,0.265,3,2,1,1,147.13,147.13
23250,50,33,3,83.15,1,Tienda,Recurrente,Occidente,0.288,3,1,0,0,134.89,0.0
23251,31,12,3,144.77,52,Tienda,Recurrente,Occidente,0.037,5,2,0,1,168.23,168.23
23252,23,21,4,133.66,7,Tienda,Mayorista,Norte,0.217,7,0,1,1,217.89,217.89
23253,35,48,4,63.22,17,Online,Recurrente,Centro,0.387,8,1,0,1,130.52,130.52
23254,30,24,6,60.58,91,Mixto,Nuevo,Occidente,0.214,7,0,1,0,120.17,0.0
23255,52,72,3,156.57,44,Tienda,Mayorista,Occidente,0.627,8,3,0,1,204.93,204.93
23256,22,40,2,116.9,9,Mixto,Recurrente,Centro,0.242,9,1,0,1,168.92,168.92
23257,55,43,5,140.57,13,Tienda,Nuevo,Norte,0.376,3,1,0,0,190.44,0.0
23258,39,4,3,77.37,48,Tienda,Nuevo,Occidente,0.147,4,0,0,0,108.81,0.0
23259,29,62,6,57.31,45,Online,Recurrente,Centro,0.185,5,2,0,1,157.36,157.36
23260,50,31,2,82.32,10,Mixto,Recurrente,Sur,0.485,9,3,0,1,157.73,157.73
23261,59,27,0,51.79,4,Online,Recurrente,Sur,0.204,10,0,0,0,89.08,0.0
23262,36,2,4,74.16,18,Tienda,Recurrente,Oriente,0.426,2,2,1,0,192.86,0.0
23263,30,50,3,126.27,78,Online,Nuevo,Centro,0.349,9,1,0,0,169.47,0.0
23264,36,1,1,80.07,42,Tienda,Recurrente,Norte,0.305,4,0,0,0,78.97,0.0
23265,33,15,5,105.45,176,Online,Recurrente,Norte,0.138,8,0,0,1,163.28,163.28
23266,25,40,3,70.68,219,Online,Nuevo,Oriente,0.25,8,1,1,0,108.34,0.0
23267,32,68,7,206.82,58,Online,Mayorista,Oriente,0.371,8,3,1,1,335.03,335.03
23268,35,2,5,87.67,34,Mixto,Recurrente,Centro,0.048,4,0,2,1,149.57,149.57
23269,32,40,1,31.79,12,Tienda,Mayorista,Sur,0.658,9,0,0,0,114.82,0.0
23270,46,120,6,95.93,100,Tienda,Nuevo,Sur,0.521,6,1,0,0,190.97,0.0
23271,43,62,5,111.05,34,Online,Recurrente,Centro,0.464,8,0,0,1,154.96,154.96
23272,26,5,6,130.28,133,Online,Recurrente,Norte,0.501,13,1,1,1,215.28,215.28
23273,47,13,2,99.51,32,Online,Recurrente,Norte,0.404,10,0,0,1,161.9,161.9
23274,40,14,2,56.74,100,Tienda,Mayorista,Sur,0.022,9,1,0,0,167.37,0.0
23275,39,7,6,79.38,7,Mixto,Nuevo,Norte,0.312,5,2,0,1,129.46,129.46
23276,21,1,5,160.29,34,Tienda,Recurrente,Occidente,0.461,8,0,0,0,241.47,0.0
23277,27,11,1,234.69,54,Tienda,Recurrente,Sur,0.356,5,2,0,1,262.18,262.18
23278,44,28,5,114.22,108,Online,Recurrente,Centro,0.202,9,0,0,1,206.18,206.18
23279,21,15,3,90.23,57,Mixto,Mayorista,Oriente,0.648,5,0,0,1,157.3,157.3
23280,49,1,5,72.71,1,Mixto,Mayorista,Sur,0.244,6,3,0,1,157.75,157.75
23281,32,12,2,122.5,1,Tienda,Recurrente,Oriente,0.528,1,1,0,1,157.06,157.06
23282,36,32,2,61.23,28,Online,Mayorista,Norte,0.237,10,0,0,0,103.43,0.0
23283,49,8,4,53.84,25,Tienda,Mayorista,Oriente,0.2,1,2,0,0,177.93,0.0
23284,50,29,7,95.26,1,Online,Nuevo,Norte,0.293,10,2,0,1,198.27,198.27
23285,21,37,5,54.14,23,Online,Recurrente,Occidente,0.492,10,2,0,1,146.15,146.15
23286,43,65,2,78.12,35,Online,Mayorista,Sur,0.346,7,1,0,1,163.07,163.07
23287,35,50,4,67.7,72,Online,Recurrente,Centro,0.434,6,0,0,1,122.4,122.4
23288,40,6,9,70.73,22,Tienda,Recurrente,Centro,0.202,5,2,0,1,189.57,189.57
23289,35,64,8,65.06,85,Tienda,Recurrente,Occidente,0.676,3,3,0,1,168.06,168.06
23290,45,6,1,59.44,26,Tienda,Nuevo,Occidente,0.418,4,1,0,1,61.53,61.53
23291,24,3,4,112.09,25,Tienda,Recurrente,Centro,0.159,5,0,1,1,204.23,204.23
23292,41,1,3,108.04,9,Mixto,Recurrente,Norte,0.076,4,1,2,1,183.86,183.86
23293,33,57,4,81.24,20,Tienda,Recurrente,Oriente,0.205,0,0,0,1,116.03,116.03
23294,27,1,4,55.84,21,Online,Mayorista,Sur,0.123,10,3,0,1,180.83,180.83
23295,18,26,3,119.56,53,Online,Recurrente,Oriente,0.248,7,2,0,1,228.79,228.79
23296,19,4,7,92.3,21,Tienda,Nuevo,Centro,0.286,2,3,0,0,203.32,0.0
23297,50,44,10,59.2,147,Tienda,Nuevo,Norte,0.476,7,1,0,0,154.24,0.0
23298,47,11,11,148.2,20,Tienda,Nuevo,Norte,0.328,3,1,1,0,253.48,0.0
23299,18,12,5,106.54,6,Online,Recurrente,Centro,0.546,7,1,0,1,176.77,176.77
23300,25,43,8,119.46,19,Tienda,Nuevo,Centro,0.383,5,2,0,0,247.08,0.0
23301,30,5,4,143.6,16,Online,Recurrente,Norte,0.222,7,2,0,1,218.08,218.08
23302,38,21,6,58.9,49,Online,Recurrente,Norte,0.132,8,0,0,1,196.96,196.96
23303,35,8,5,82.02,35,Online,Recurrente,Occidente,0.2,13,2,0,1,192.21,192.21
23304,47,19,3,103.22,18,Online,Mayorista,Oriente,0.303,1,3,0,0,186.96,0.0
23305,26,46,2,78.36,90,Tienda,Nuevo,Sur,0.57,6,2,1,1,143.95,143.95
23306,57,31,7,117.45,61,Online,Nuevo,Occidente,0.49,11,2,0,1,188.09,188.09
23307,42,3,3,135.92,23,Mixto,Nuevo,Centro,0.445,9,1,1,1,164.1,164.1
23308,29,39,8,126.69,21,Online,Mayorista,Norte,0.266,8,2,1,1,241.55,241.55
23309,18,98,10,86.54,55,Tienda,Nuevo,Occidente,0.346,4,3,0,1,255.12,255.12
23310,55,120,3,96.43,58,Tienda,Recurrente,Norte,0.133,5,2,0,0,132.33,0.0
23311,30,25,3,85.17,23,Online,Recurrente,Occidente,0.492,9,4,0,1,218.28,218.28
23312,43,10,4,105.14,62,Tienda,Nuevo,Oriente,0.106,1,0,0,0,125.8,0.0
23313,29,16,4,74.15,28,Tienda,Nuevo,Centro,0.312,3,3,0,1,127.51,127.51
23314,39,1,7,69.79,58,Online,Mayorista,Norte,0.044,7,1,0,1,174.39,174.39
23315,18,3,3,180.45,124,Online,Nuevo,Occidente,0.458,12,2,0,0,171.17,0.0
23316,30,13,3,94.67,12,Online,Recurrente,Sur,0.205,7,3,0,0,185.36,0.0
23317,29,2,11,112.34,106,Tienda,Mayorista,Oriente,0.154,7,2,0,1,258.0,258.0
23318,51,28,2,81.96,122,Mixto,Nuevo,Centro,0.415,5,1,0,0,128.71,0.0
23319,32,2,8,111.38,5,Online,Recurrente,Norte,0.285,6,2,0,0,239.6,0.0
23320,19,23,6,109.88,32,Tienda,Nuevo,Centro,0.401,7,1,0,1,178.49,178.49
23321,40,21,8,54.52,44,Mixto,Mayorista,Centro,0.414,5,1,1,0,189.32,0.0
23322,40,59,3,38.96,20,Tienda,Nuevo,Centro,0.277,3,1,0,0,97.26,0.0
23323,33,2,6,54.98,28,Online,Nuevo,Norte,0.058,5,2,0,1,152.41,152.41
23324,31,2,9,107.86,62,Tienda,Nuevo,Occidente,0.258,1,2,0,0,246.65,0.0
23325,40,8,5,80.22,19,Mixto,Nuevo,Centro,0.27,8,2,0,1,151.71,151.71
23326,41,15,3,89.55,7,Tienda,Recurrente,Norte,0.261,3,1,0,1,145.35,145.35
23327,58,21,11,114.7,7,Tienda,Recurrente,Norte,0.327,3,1,0,1,206.78,206.78
23328,24,17,2,59.47,103,Tienda,Recurrente,Occidente,0.123,6,2,0,0,97.2,0.0
23329,51,26,6,74.56,7,Tienda,Recurrente,Norte,0.272,6,1,0,0,198.13,0.0
23330,24,35,4,195.64,20,Tienda,Nuevo,Norte,0.408,3,0,0,1,225.1,225.1
23331,38,88,3,138.52,68,Online,Recurrente,Norte,0.081,3,2,0,1,190.26,190.26
23332,33,17,0,96.04,23,Online,Recurrente,Centro,0.095,6,0,0,0,126.07,0.0
23333,24,12,6,105.81,64,Mixto,Mayorista,Norte,0.213,5,1,1,0,207.76,0.0
23334,36,8,1,109.11,145,Tienda,Mayorista,Norte,0.012,6,2,0,0,240.15,0.0
23335,43,33,5,79.73,62,Online,Nuevo,Sur,0.512,1,1,0,0,126.32,0.0
23336,52,42,3,127.97,22,Tienda,Recurrente,Centro,0.355,8,2,0,0,126.33,0.0
23337,59,5,6,114.04,9,Tienda,Nuevo,Centro,0.461,8,2,0,1,196.18,196.18
23338,48,38,5,130.82,103,Online,Recurrente,Norte,0.099,6,0,0,1,226.85,226.85
23339,39,5,4,75.83,49,Tienda,Recurrente,Centro,0.117,6,0,0,0,119.46,0.0
23340,32,7,5,56.62,23,Tienda,Recurrente,Sur,0.207,6,0,0,1,95.96,95.96
23341,20,2,5,75.78,64,Mixto,Recurrente,Centro,0.215,8,1,0,0,138.56,0.0
23342,45,27,6,69.27,84,Online,Nuevo,Sur,0.394,5,1,0,0,166.17,0.0
23343,41,26,0,172.84,15,Online,Recurrente,Occidente,0.214,7,3,0,1,276.16,276.16
23344,47,12,7,136.87,35,Online,Nuevo,Centro,0.176,7,4,1,1,244.61,244.61
23345,40,109,2,81.65,18,Tienda,Nuevo,Centro,0.321,6,0,0,0,124.16,0.0
23346,40,1,10,135.95,23,Online,Recurrente,Sur,0.435,14,1,0,1,280.55,280.55
23347,47,15,5,73.23,26,Online,Nuevo,Sur,0.142,4,3,0,1,159.33,159.33
23348,49,3,9,111.09,177,Online,Nuevo,Sur,0.406,6,1,0,1,201.39,201.39
23349,29,16,2,112.06,2,Tienda,Nuevo,Occidente,0.121,6,0,0,0,134.18,0.0
23350,32,10,3,112.96,43,Mixto,Nuevo,Norte,0.195,7,2,0,0,149.66,0.0
23351,37,1,7,157.2,56,Online,Recurrente,Centro,0.266,10,1,0,1,231.43,231.43
23352,25,31,6,59.98,73,Online,Nuevo,Norte,0.217,9,0,0,0,140.97,0.0
23353,50,10,5,79.62,3,Tienda,Recurrente,Oriente,0.02,5,1,1,1,114.57,114.57
23354,46,4,9,137.12,4,Mixto,Recurrente,Norte,0.465,7,1,0,1,235.85,235.85
23355,41,2,6,66.72,5,Online,Nuevo,Sur,0.267,7,0,0,1,172.73,172.73
23356,33,24,6,51.98,73,Online,Recurrente,Sur,0.259,6,0,0,1,123.68,123.68
23357,45,7,2,58.28,6,Online,Nuevo,Centro,0.038,9,3,0,1,166.41,166.41
23358,51,23,3,140.72,143,Online,Recurrente,Norte,0.625,6,0,0,0,177.61,0.0
23359,29,1,2,132.38,37,Online,Nuevo,Norte,0.219,9,1,0,0,180.78,0.0
23360,58,33,6,75.37,23,Online,Nuevo,Centro,0.258,5,4,0,1,241.39,241.39
23361,31,120,4,83.88,17,Online,Recurrente,Centro,0.081,9,0,2,0,172.81,0.0
23362,49,80,9,90.01,62,Mixto,Recurrente,Centro,0.21,4,3,0,0,279.1,0.0
23363,30,61,2,80.41,223,Tienda,Mayorista,Norte,0.18,3,2,0,0,181.58,0.0
23364,36,59,6,48.87,78,Online,Nuevo,Centro,0.123,17,1,0,1,159.98,159.98
23365,43,34,3,69.2,25,Online,Recurrente,Norte,0.264,4,2,0,1,163.62,163.62
23366,45,73,5,97.96,15,Online,Nuevo,Oriente,0.313,10,0,2,1,172.86,172.86
23367,35,29,6,153.38,103,Tienda,Recurrente,Norte,0.083,2,2,0,1,232.8,232.8
23368,50,62,5,98.71,14,Online,Nuevo,Oriente,0.215,11,1,0,1,190.8,190.8
23369,41,10,6,130.47,98,Mixto,Recurrente,Occidente,0.274,3,1,0,1,249.39,249.39
23370,45,2,8,64.8,132,Tienda,Recurrente,Centro,0.324,6,2,0,0,179.45,0.0
23371,28,113,3,54.24,31,Mixto,Recurrente,Occidente,0.455,2,3,1,1,142.38,142.38
23372,53,30,2,129.82,46,Mixto,Nuevo,Sur,0.123,4,0,0,1,215.83,215.83
23373,56,17,6,121.11,36,Online,Nuevo,Sur,0.264,10,1,0,0,160.86,0.0
23374,45,30,5,95.07,206,Tienda,Recurrente,Norte,0.387,4,0,1,0,163.82,0.0
23375,24,12,1,44.66,67,Online,Mayorista,Norte,0.27,9,1,1,0,113.19,0.0
23376,32,14,6,91.21,7,Online,Recurrente,Occidente,0.238,9,3,0,1,215.83,215.83
23377,36,18,4,109.08,57,Online,Recurrente,Centro,0.105,6,0,1,0,206.05,0.0
23378,57,8,5,65.73,21,Online,Recurrente,Norte,0.256,7,3,2,0,147.1,0.0
23379,44,59,9,133.08,162,Tienda,Nuevo,Norte,0.161,5,2,0,1,248.93,248.93
23380,51,20,7,72.49,7,Mixto,Nuevo,Norte,0.19,3,1,0,1,146.88,146.88
23381,37,6,3,120.03,42,Online,Recurrente,Occidente,0.585,12,2,0,0,210.89,0.0
23382,43,20,2,130.28,1,Online,Nuevo,Sur,0.052,5,0,0,0,176.1,0.0
23383,32,23,4,61.79,56,Online,Nuevo,Norte,0.242,8,4,0,1,205.2,205.2
23384,36,20,1,74.64,20,Tienda,Nuevo,Oriente,0.231,2,3,0,0,141.09,0.0
23385,39,6,3,122.34,9,Tienda,Nuevo,Centro,0.136,2,1,0,1,173.61,173.61
23386,38,4,6,83.07,185,Mixto,Recurrente,Norte,0.623,7,3,1,1,239.6,239.6
23387,30,52,5,160.49,1,Mixto,Recurrente,Occidente,0.027,7,1,0,1,287.42,287.42
23388,50,120,7,67.76,44,Online,Nuevo,Oriente,0.389,11,2,0,1,219.85,219.85
23389,34,6,2,103.13,19,Mixto,Nuevo,Norte,0.398,9,1,0,1,181.38,181.38
23390,45,56,1,67.78,22,Online,Recurrente,Centro,0.511,10,1,0,0,183.39,0.0
23391,21,20,2,181.14,12,Online,Recurrente,Oriente,0.36,8,0,1,1,223.32,223.32
23392,43,42,6,179.29,44,Tienda,Nuevo,Sur,0.091,6,0,0,1,232.68,232.68
23393,46,27,2,117.91,15,Mixto,Mayorista,Sur,0.35,1,1,0,0,226.19,0.0
23394,43,17,4,51.86,9,Online,Recurrente,Sur,0.118,7,2,0,1,177.42,177.42
23395,42,8,5,85.89,14,Mixto,Recurrente,Sur,0.47,4,0,1,1,142.21,142.21
23396,31,1,2,110.24,91,Tienda,Recurrente,Centro,0.194,3,1,1,1,171.71,171.71
23397,29,5,1,123.22,48,Tienda,Recurrente,Centro,0.339,4,1,0,1,179.26,179.26
23398,49,106,3,128.38,51,Online,Nuevo,Centro,0.238,7,1,0,1,194.41,194.41
23399,42,4,2,66.96,64,Online,Recurrente,Centro,0.071,4,0,1,0,133.65,0.0
23400,74,14,7,134.25,6,Mixto,Recurrente,Norte,0.342,2,2,1,1,273.28,273.28
23401,30,26,4,123.37,94,Tienda,Recurrente,Norte,0.21,3,1,0,0,153.19,0.0
23402,39,8,4,51.8,19,Tienda,Recurrente,Centro,0.613,7,1,0,1,127.63,127.63
23403,45,11,3,110.54,1,Mixto,Recurrente,Sur,0.571,4,1,0,1,240.23,240.23
23404,37,25,4,74.02,75,Mixto,Recurrente,Norte,0.217,4,0,1,0,135.18,0.0
23405,36,1,3,56.56,2,Mixto,Nuevo,Occidente,0.05,8,0,0,0,109.2,0.0
23406,22,10,3,128.05,3,Online,Recurrente,Sur,0.276,6,0,0,0,163.16,0.0
23407,44,9,8,96.07,54,Mixto,Nuevo,Norte,0.159,6,3,0,1,242.76,242.76
23408,35,5,2,173.32,72,Tienda,Recurrente,Sur,0.415,2,1,0,0,195.94,0.0
23409,48,65,5,101.77,10,Tienda,Recurrente,Oriente,0.276,4,3,0,0,227.6,0.0
23410,41,60,4,56.79,41,Mixto,Nuevo,Oriente,0.244,3,2,0,0,127.82,0.0
23411,30,11,4,112.98,68,Online,Nuevo,Centro,0.365,5,1,0,0,213.49,0.0
23412,27,40,7,100.68,92,Tienda,Recurrente,Occidente,0.209,3,2,0,0,224.19,0.0
23413,31,26,8,60.58,8,Online,Nuevo,Oriente,0.679,5,1,0,0,192.12,0.0
23414,23,1,7,94.48,46,Mixto,Nuevo,Sur,0.242,7,2,1,0,191.14,0.0
23415,32,8,4,105.47,274,Online,Recurrente,Centro,0.302,11,2,1,0,217.03,0.0
23416,49,64,4,105.77,22,Mixto,Nuevo,Norte,0.17,3,1,0,0,183.46,0.0
23417,42,22,3,69.24,32,Online,Recurrente,Sur,0.23,14,2,0,1,140.11,140.11
23418,31,39,3,104.42,26,Tienda,Recurrente,Norte,0.047,6,1,0,0,162.09,0.0
23419,27,10,7,120.42,28,Tienda,Recurrente,Sur,0.238,5,2,0,1,223.36,223.36
23420,40,16,4,70.34,167,Mixto,Recurrente,Occidente,0.244,1,2,1,0,174.64,0.0
23421,44,72,6,186.11,44,Tienda,Recurrente,Centro,0.576,9,2,1,0,244.05,0.0
23422,38,60,2,123.61,44,Online,Nuevo,Occidente,0.24,8,1,0,0,144.39,0.0
23423,47,6,3,69.27,42,Tienda,Nuevo,Sur,0.427,6,0,0,1,156.04,156.04
23424,28,6,2,126.28,45,Tienda,Nuevo,Oriente,0.554,8,3,0,0,216.91,0.0
23425,47,23,3,54.27,36,Online,Nuevo,Oriente,0.166,5,1,0,1,64.09,64.09
23426,18,4,8,75.57,65,Online,Mayorista,Norte,0.302,3,3,0,0,272.71,0.0
23427,37,71,5,119.92,5,Online,Mayorista,Occidente,0.026,6,2,0,1,224.49,224.49
23428,47,25,4,98.6,95,Mixto,Recurrente,Sur,0.369,8,2,1,0,194.73,0.0
23429,31,8,5,112.09,60,Online,Mayorista,Oriente,0.122,9,0,0,0,188.27,0.0
23430,50,37,2,188.36,9,Tienda,Recurrente,Occidente,0.51,5,1,1,1,272.99,272.99
23431,42,3,6,104.83,58,Mixto,Recurrente,Centro,0.138,6,1,1,0,212.39,0.0
23432,26,1,6,90.97,22,Online,Recurrente,Sur,0.144,9,1,1,1,199.23,199.23
23433,41,4,6,110.65,8,Mixto,Recurrente,Norte,0.27,6,4,0,1,251.67,251.67
23434,36,8,3,134.27,45,Online,Recurrente,Oriente,0.214,5,2,0,0,251.2,0.0
23435,37,21,3,114.13,28,Tienda,Nuevo,Sur,0.298,7,1,0,0,198.08,0.0
23436,36,35,2,70.68,5,Online,Recurrente,Sur,0.343,13,2,0,0,132.51,0.0
23437,51,1,4,80.28,50,Mixto,Mayorista,Occidente,0.328,5,5,1,0,187.19,0.0
23438,40,8,4,69.0,1,Online,Nuevo,Norte,0.223,8,2,0,0,177.48,0.0
23439,39,2,8,101.87,103,Online,Nuevo,Oriente,0.424,13,3,0,0,271.92,0.0
23440,50,79,5,76.92,50,Online,Nuevo,Norte,0.446,14,1,2,1,183.89,183.89
23441,43,3,2,90.45,1,Online,Recurrente,Sur,0.544,9,2,0,0,177.73,0.0
23442,28,38,6,70.32,2,Online,Nuevo,Norte,0.356,5,1,0,1,178.51,178.51
23443,50,1,3,155.49,36,Online,Nuevo,Sur,0.637,13,1,0,1,182.61,182.61
23444,49,20,5,121.43,1,Online,Recurrente,Occidente,0.174,8,1,0,0,222.72,0.0
23445,42,36,4,75.88,195,Online,Recurrente,Sur,0.184,6,1,0,0,192.13,0.0
23446,48,41,5,169.56,40,Tienda,Nuevo,Centro,0.16,8,3,0,1,281.4,281.4
23447,41,90,7,110.73,80,Online,Recurrente,Centro,0.55,5,2,0,1,237.31,237.31
23448,42,4,5,148.13,33,Tienda,Recurrente,Centro,0.407,8,3,0,0,212.7,0.0
23449,30,16,3,86.15,16,Online,Nuevo,Occidente,0.22,6,1,0,0,165.56,0.0
23450,45,31,1,202.39,31,Mixto,Nuevo,Centro,0.339,1,2,0,1,233.73,233.73
23451,68,21,6,208.76,6,Tienda,Nuevo,Oriente,0.125,8,0,0,1,271.02,271.02
23452,29,14,2,79.11,32,Online,Recurrente,Norte,0.301,14,3,1,1,168.35,168.35
23453,45,4,4,85.5,126,Online,Nuevo,Sur,0.113,7,0,1,0,150.07,0.0
23454,31,44,2,122.8,13,Mixto,Mayorista,Sur,0.348,3,1,1,0,145.19,0.0
23455,46,48,5,103.83,139,Tienda,Recurrente,Occidente,0.173,4,2,0,0,173.89,0.0
23456,41,12,5,67.73,233,Online,Mayorista,Sur,0.168,8,1,1,0,131.37,0.0
23457,47,33,4,83.29,3,Online,Nuevo,Centro,0.22,10,0,0,1,110.12,110.12
23458,18,27,1,56.88,10,Online,Nuevo,Occidente,0.378,9,6,0,1,153.04,153.04
23459,52,7,2,80.25,15,Online,Mayorista,Centro,0.692,9,1,0,1,181.23,181.23
23460,41,9,2,83.4,32,Tienda,Recurrente,Oriente,0.314,4,0,0,0,165.02,0.0
23461,37,17,5,187.76,33,Online,Nuevo,Sur,0.125,8,1,0,0,233.93,0.0
23462,31,63,5,64.7,60,Online,Mayorista,Oriente,0.604,7,0,0,0,171.84,0.0
23463,47,73,5,61.99,63,Online,Nuevo,Occidente,0.458,7,2,0,0,134.51,0.0
23464,39,3,3,188.36,3,Mixto,Recurrente,Occidente,0.522,5,2,0,1,277.89,277.89
23465,26,55,2,141.89,15,Online,Mayorista,Oriente,0.33,6,3,0,1,224.85,224.85
23466,25,17,5,175.27,30,Tienda,Nuevo,Norte,0.1,4,0,0,1,173.23,173.23
23467,19,43,3,69.12,34,Tienda,Nuevo,Norte,0.192,3,1,0,0,135.86,0.0
23468,35,32,2,92.58,89,Online,Recurrente,Oriente,0.1,9,1,0,1,173.81,173.81
23469,42,20,4,94.33,13,Online,Nuevo,Occidente,0.083,11,2,0,0,162.45,0.0
23470,41,5,4,109.22,125,Tienda,Nuevo,Norte,0.108,6,1,0,1,163.74,163.74
23471,49,22,1,54.87,15,Tienda,Recurrente,Centro,0.208,3,0,0,0,109.05,0.0
23472,44,86,5,69.34,18,Mixto,Recurrente,Centro,0.38,5,1,0,0,159.22,0.0
23473,54,25,4,74.17,16,Online,Recurrente,Norte,0.125,13,0,0,1,141.3,141.3
23474,25,44,2,197.55,10,Online,Recurrente,Centro,0.298,1,0,0,1,203.97,203.97
23475,40,101,6,156.09,136,Mixto,Mayorista,Centro,0.159,5,1,0,1,254.91,254.91
23476,30,2,7,76.51,28,Online,Nuevo,Centro,0.302,8,1,0,1,140.31,140.31
23477,39,20,2,49.45,12,Tienda,Recurrente,Sur,0.131,8,2,0,0,111.94,0.0
23478,40,50,5,76.48,90,Tienda,Recurrente,Centro,0.631,6,2,0,0,197.28,0.0
23479,35,4,3,150.95,20,Online,Recurrente,Centro,0.313,14,2,1,1,226.67,226.67
23480,61,50,2,74.5,9,Online,Mayorista,Norte,0.253,4,1,0,1,132.22,132.22
23481,48,15,5,121.43,76,Online,Nuevo,Occidente,0.263,7,2,0,0,183.87,0.0
23482,29,77,1,78.23,56,Mixto,Nuevo,Oriente,0.465,5,1,0,0,107.53,0.0
23483,39,2,7,47.53,95,Online,Nuevo,Sur,0.421,6,4,0,0,117.93,0.0
23484,62,52,7,87.12,39,Mixto,Nuevo,Sur,0.243,6,2,0,0,221.65,0.0
23485,27,2,1,91.52,19,Tienda,Mayorista,Centro,0.375,5,2,0,0,184.73,0.0
23486,33,88,3,66.4,4,Tienda,Nuevo,Occidente,0.252,12,0,0,1,96.91,96.91
